TITLE = "Re5K_DNS_xy_regular"
VARIABLES = "X" "Y" "U" "V" "W" "P" "uu" "vv" "ww" "uv" "pp"
1.340000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.360000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.380000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.400000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.420000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.440000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.460000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.480000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.500000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.520000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.540000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.560000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.580000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.600000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.620000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.640000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.660000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.680000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.700000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.720000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.740000000e+00 -1.000000000e+01 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.760000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.780000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.800000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.820000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.840000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.860000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.880000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.900000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.920000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.940000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.960000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.980000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
2.000000000e+00 -1.000000000e+01 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
6.000000000e-01 -9.960000000e+00 1.019497850e+00 -1.495700000e-04 2.594000000e-05 1.378263000e-02 3.143000000e-05 2.631000000e-05 2.919000000e-05 6.100000000e-07 7.910000000e-06
6.200000000e-01 -9.960000000e+00 1.019497850e+00 -1.495700000e-04 2.594000000e-05 1.378263000e-02 3.143000000e-05 2.631000000e-05 2.919000000e-05 6.100000000e-07 7.910000000e-06
6.400000000e-01 -9.960000000e+00 1.019497850e+00 -1.495700000e-04 2.594000000e-05 1.378263000e-02 3.143000000e-05 2.631000000e-05 2.919000000e-05 6.100000000e-07 7.910000000e-06
6.600000000e-01 -9.960000000e+00 1.019497850e+00 -1.495700000e-04 2.594000000e-05 1.378263000e-02 3.143000000e-05 2.631000000e-05 2.919000000e-05 6.100000000e-07 7.910000000e-06
6.800000000e-01 -9.960000000e+00 1.019497850e+00 -1.495700000e-04 2.594000000e-05 1.378263000e-02 3.143000000e-05 2.631000000e-05 2.919000000e-05 6.100000000e-07 7.910000000e-06
7.000000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
7.200000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
7.400000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
7.600000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
7.800000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
8.000000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
8.200000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
8.400000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
8.600000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
8.800000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
9.000000000e-01 -9.960000000e+00 1.019802520e+00 -1.473600000e-04 2.168000000e-05 1.344199000e-02 9.060000000e-05 9.695000000e-05 1.106500000e-04 -6.620000000e-06 7.040000000e-06
9.200000000e-01 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
9.400000000e-01 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
9.600000000e-01 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
9.800000000e-01 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.000000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.020000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.040000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.060000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.080000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.100000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.120000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.140000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.160000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.180000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.200000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.220000000e+00 -9.960000000e+00 1.020139780e+00 -9.179000000e-05 1.454900000e-04 1.307199000e-02 3.836000000e-05 3.532000000e-05 3.774000000e-05 -4.800000000e-06 7.160000000e-06
1.240000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.260000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.280000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.300000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.320000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.340000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.360000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.380000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.400000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.420000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.440000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.460000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.480000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.500000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.520000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.540000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.560000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.580000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.600000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.620000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.640000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.660000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.680000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.700000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.720000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.740000000e+00 -9.960000000e+00 1.020780270e+00 -1.338000000e-04 5.329000000e-05 1.244468000e-02 1.806000000e-05 1.594000000e-05 1.840000000e-05 -4.700000000e-07 5.770000000e-06
1.760000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.780000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.800000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.820000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.840000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.860000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
1.880000000e+00 -9.960000000e+00 1.021501660e+00 -1.173400000e-04 8.747000000e-05 1.170644000e-02 1.533000000e-05 1.095000000e-05 1.427000000e-05 1.600000000e-07 5.640000000e-06
